,base,clouds,cod,coord,dt,id,main,message,name,rain,sys,visibility,weather,wind
492,stations,{'all': 0},200,"{'lon': 14.43, 'lat': 27.03}",1535927972.0,2212775.0,"{'temp': 24.64, 'pressure': 976.76, 'humidity': 30, 'temp_min': 24.64, 'temp_max': 24.64, 'sea_level': 1027.43, 'grnd_level': 976.76}",,Sabha,,"{'message': 0.003, 'country': 'LY', 'sunrise': 1535863343, 'sunset': 1535908835}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.02, 'deg': 66.5093}"
493,stations,{'all': 20},200,"{'lon': 109.63, 'lat': 53.62}",1535927972.0,2027109.0,"{'temp': 8.99, 'pressure': 906, 'humidity': 84, 'temp_min': 8.99, 'temp_max': 8.99, 'sea_level': 1025.28, 'grnd_level': 906}",,Barguzin,,"{'message': 0.0037, 'country': 'RU', 'sunrise': 1535838780, 'sunset': 1535887666}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.12, 'deg': 208.009}"
494,stations,{'all': 75},200,"{'lon': -78.28, 'lat': 26.63}",1535925600.0,3572189.0,"{'temp': 27, 'pressure': 1016, 'humidity': 88, 'temp_min': 27, 'temp_max': 27}",,High Rock,,"{'type': 1, 'id': 4077, 'message': 0.0094, 'country': 'BS', 'sunrise': 1535885617, 'sunset': 1535931052}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 1.5, 'deg': 100}"
495,stations,{'all': 40},200,"{'lon': -35.21, 'lat': -5.81}",1535925600.0,3394023.0,"{'temp': 26, 'pressure': 1014, 'humidity': 74, 'temp_min': 26, 'temp_max': 26}",,Natal,,"{'type': 1, 'id': 4546, 'message': 0.0498, 'country': 'BR', 'sunrise': 1535876400, 'sunset': 1535919629}",10000.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 5.7, 'deg': 140}"
496,stations,{'all': 92},200,"{'lon': 5.47, 'lat': 10.4}",1535927974.0,2334008.0,"{'temp': 20.64, 'pressure': 992.73, 'humidity': 99, 'temp_min': 20.64, 'temp_max': 20.64, 'sea_level': 1025.93, 'grnd_level': 992.73}",,Kontagora,{'3h': 15.14},"{'message': 0.0035, 'country': 'NG', 'sunrise': 1535866115, 'sunset': 1535910379}",,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10n'}]","{'speed': 2.07, 'deg': 162.509}"
497,,,404,,,,,city not found,,,,,,
498,stations,{'all': 92},200,"{'lon': -46.03, 'lat': 60.72}",1535925000.0,3420846.0,"{'temp': 6, 'pressure': 998, 'humidity': 93, 'temp_min': 6, 'temp_max': 6}",,Qaqortoq,,"{'type': 1, 'id': 4791, 'message': 0.0046, 'country': 'GL', 'sunrise': 1535875310, 'sunset': 1535925810}",,"[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}]","{'speed': 2.6, 'deg': 220}"
499,stations,{'all': 92},200,"{'lon': 124.78, 'lat': 40.73}",1535927975.0,2036283.0,"{'temp': 18.29, 'pressure': 971.82, 'humidity': 99, 'temp_min': 18.29, 'temp_max': 18.29, 'sea_level': 1015.14, 'grnd_level': 971.82}",,Kuandian,{'3h': 0.96},"{'message': 0.0044, 'country': 'CN', 'sunrise': 1535836154, 'sunset': 1535883050}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.52, 'deg': 147.009}"
500,stations,{'all': 0},200,"{'lon': 42.45, 'lat': 18.39}",1535925600.0,110690.0,"{'temp': 21, 'pressure': 1020, 'humidity': 46, 'temp_min': 21, 'temp_max': 21}",,Faya,,"{'type': 1, 'id': 6975, 'message': 0.0047, 'country': 'SA', 'sunrise': 1535856958, 'sunset': 1535901782}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.22, 'deg': 93.5093}"
501,stations,{'all': 8},200,"{'lon': 110.78, 'lat': 32.65}",1535927976.0,1794903.0,"{'temp': 24.39, 'pressure': 955.93, 'humidity': 81, 'temp_min': 24.39, 'temp_max': 24.39, 'sea_level': 1020.78, 'grnd_level': 955.93}",,Shiyan,,"{'message': 0.0033, 'country': 'CN', 'sunrise': 1535839955, 'sunset': 1535885979}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '02n'}]","{'speed': 1.22, 'deg': 265.009}"
502,stations,{'all': 75},200,"{'lon': 111.83, 'lat': 2.29}",1535925600.0,1735902.0,"{'temp': 23, 'pressure': 1011, 'humidity': 94, 'temp_min': 23, 'temp_max': 23}",,Sibu,,"{'type': 1, 'id': 8112, 'message': 0.0033, 'country': 'MY', 'sunrise': 1535840859, 'sunset': 1535884600}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.5, 'deg': 150}"
503,stations,{'all': 92},200,"{'lon': -2.94, 'lat': 54.89}",1535925000.0,2653775.0,"{'temp': 14, 'pressure': 1021, 'humidity': 93, 'temp_min': 14, 'temp_max': 14}",,Carlisle,,"{'type': 1, 'id': 5109, 'message': 0.0105, 'country': 'GB', 'sunrise': 1535865697, 'sunset': 1535914767}",7000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 1.5, 'deg': 260}"
504,stations,{'all': 0},200,"{'lon': 30.83, 'lat': -20.08}",1535927978.0,886763.0,"{'temp': 12.89, 'pressure': 897.89, 'humidity': 55, 'temp_min': 12.89, 'temp_max': 12.89, 'sea_level': 1026.49, 'grnd_level': 897.89}",,Masvingo,,"{'message': 0.0035, 'country': 'ZW', 'sunrise': 1535861027, 'sunset': 1535903321}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.67, 'deg': 352.009}"
505,,,404,,,,,city not found,,,,,,
506,stations,{'all': 92},200,"{'lon': 79.6, 'lat': 24.13}",1535927979.0,1270185.0,"{'temp': 21.64, 'pressure': 970.36, 'humidity': 98, 'temp_min': 21.64, 'temp_max': 21.64, 'sea_level': 1013.77, 'grnd_level': 970.36}",,Hatta,{'3h': 1.135},"{'message': 0.0035, 'country': 'IN', 'sunrise': 1535847819, 'sunset': 1535893088}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 4.47, 'deg': 241.509}"
507,stations,{'all': 56},200,"{'lon': 82, 'lat': 16.58}",1535927979.0,1278935.0,"{'temp': 25.34, 'pressure': 1018.18, 'humidity': 90, 'temp_min': 25.34, 'temp_max': 25.34, 'sea_level': 1018.67, 'grnd_level': 1018.18}",,Amalapuram,,"{'message': 0.0047, 'country': 'IN', 'sunrise': 1535847532, 'sunset': 1535892231}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.32, 'deg': 286.009}"
508,,,404,,,,,city not found,,,,,,
509,stations,{'all': 56},200,"{'lon': 124.29, 'lat': 8}",1535927980.0,1701054.0,"{'temp': 22.34, 'pressure': 937.04, 'humidity': 91, 'temp_min': 22.34, 'temp_max': 22.34, 'sea_level': 1024.59, 'grnd_level': 937.04}",,Marawi,,"{'message': 0.0037, 'country': 'PH', 'sunrise': 1535837681, 'sunset': 1535881794}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 1.62, 'deg': 192.509}"
510,stations,{'all': 40},200,"{'lon': -81.19, 'lat': 37.78}",1535926500.0,4798308.0,"{'temp': 25.03, 'pressure': 1027, 'humidity': 78, 'temp_min': 23.9, 'temp_max': 27.2}",,Beckley,,"{'type': 1, 'id': 3061, 'message': 0.0354, 'country': 'US', 'sunrise': 1535885788, 'sunset': 1535932264}",16093.0,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]","{'speed': 0.67, 'deg': 124.509}"
511,stations,{'all': 48},200,"{'lon': -46.04, 'lat': -7.53}",1535927981.0,3406545.0,"{'temp': 27.64, 'pressure': 985.43, 'humidity': 35, 'temp_min': 27.64, 'temp_max': 27.64, 'sea_level': 1023.49, 'grnd_level': 985.43}",,Balsas,,"{'message': 0.0038, 'country': 'BR', 'sunrise': 1535879052, 'sunset': 1535922175}",,"[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03n'}]","{'speed': 3.17, 'deg': 113.009}"
512,stations,{'all': 20},200,"{'lon': 10.69, 'lat': 44.6}",1535925000.0,3166989.0,"{'temp': 17, 'pressure': 1015, 'humidity': 88, 'temp_min': 17, 'temp_max': 17}",,Scandiano,,"{'type': 1, 'id': 5815, 'message': 0.005, 'country': 'IT', 'sunrise': 1535863305, 'sunset': 1535910643}",10000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2.6, 'deg': 260}"
513,stations,{'all': 92},200,"{'lon': 88.39, 'lat': 69.49}",1535927982.0,1490256.0,"{'temp': 3.49, 'pressure': 1017.21, 'humidity': 100, 'temp_min': 3.49, 'temp_max': 3.49, 'sea_level': 1038.37, 'grnd_level': 1017.21}",,Talnakh,{'3h': 0.135},"{'message': 0.0043, 'country': 'RU', 'sunrise': 1535841062, 'sunset': 1535895483}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.07, 'deg': 283.009}"
514,stations,{'all': 0},200,"{'lon': 39.91, 'lat': -16.23}",1535927982.0,1052944.0,"{'temp': 23.99, 'pressure': 1028.32, 'humidity': 100, 'temp_min': 23.99, 'temp_max': 23.99, 'sea_level': 1028.56, 'grnd_level': 1028.32}",,Angoche,,"{'message': 0.004, 'country': 'MZ', 'sunrise': 1535858717, 'sunset': 1535901270}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 0.97, 'deg': 15.0093}"
515,stations,{'all': 0},200,"{'lon': 26.45, 'lat': -15.75}",1535927983.0,901766.0,"{'temp': 14.54, 'pressure': 908.51, 'humidity': 69, 'temp_min': 14.54, 'temp_max': 14.54, 'sea_level': 1026.09, 'grnd_level': 908.51}",,Namwala,,"{'message': 0.0031, 'country': 'ZM', 'sunrise': 1535861930, 'sunset': 1535904517}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.52, 'deg': 76.5093}"
516,stations,{'all': 1},200,"{'lon': -79.05, 'lat': 33.84}",1535926500.0,4575461.0,"{'temp': 28.71, 'pressure': 1022, 'humidity': 66, 'temp_min': 27, 'temp_max': 30}",,Conway,,"{'type': 1, 'id': 2411, 'message': 0.0035, 'country': 'US', 'sunrise': 1535885477, 'sunset': 1535931553}",11265.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01d'}]","{'speed': 2.6, 'deg': 120}"
517,stations,{'all': 100},200,"{'lon': 32.58, 'lat': 52.18}",1535927984.0,694590.0,"{'temp': 20.04, 'pressure': 1016.81, 'humidity': 69, 'temp_min': 20.04, 'temp_max': 20.04, 'sea_level': 1034.72, 'grnd_level': 1016.81}",,Semenivka,,"{'message': 0.0153, 'country': 'UA', 'sunrise': 1535857436, 'sunset': 1535905990}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.07, 'deg': 66.0093}"
518,stations,{'all': 0},200,"{'lon': -49.07, 'lat': -11.73}",1535927831.0,3461724.0,"{'temp': 25.89, 'pressure': 983.89, 'humidity': 41, 'temp_min': 25.89, 'temp_max': 25.89, 'sea_level': 1024.18, 'grnd_level': 983.89}",,Gurupi,,"{'message': 0.0173, 'country': 'BR', 'sunrise': 1535879914, 'sunset': 1535922771}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.97, 'deg': 230.509}"
519,stations,{'all': 75},200,"{'lon': 24.45, 'lat': 58.92}",1535925000.0,590322.0,"{'temp': 12, 'pressure': 1028, 'humidity': 100, 'temp_min': 12, 'temp_max': 12}",,Orgita,,"{'type': 1, 'id': 5014, 'message': 0.0042, 'country': 'EE', 'sunrise': 1535858626, 'sunset': 1535908679}",500.0,"[{'id': 741, 'main': 'Fog', 'description': 'fog', 'icon': '50n'}]","{'speed': 1.22, 'deg': 349.509}"
520,stations,{'all': 92},200,"{'lon': 80.25, 'lat': 50.41}",1535927985.0,1519422.0,"{'temp': 7.29, 'pressure': 995.16, 'humidity': 96, 'temp_min': 7.29, 'temp_max': 7.29, 'sea_level': 1027.18, 'grnd_level': 995.16}",,Semey,{'3h': 2.52},"{'message': 0.0036, 'country': 'KZ', 'sunrise': 1535846144, 'sunset': 1535894410}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 7.07, 'deg': 245.009}"
521,stations,{'all': 75},200,"{'lon': 113.03, 'lat': 3.17}",1535925600.0,1737486.0,"{'temp': 24, 'pressure': 1010, 'humidity': 94, 'temp_min': 24, 'temp_max': 24}",,Bintulu,,"{'type': 1, 'id': 8109, 'message': 0.0036, 'country': 'MY', 'sunrise': 1535840543, 'sunset': 1535884340}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 3.6, 'deg': 140}"
522,stations,{'all': 88},200,"{'lon': -1.78, 'lat': 57.47}",1535925000.0,2655288.0,"{'temp': 18, 'pressure': 1019, 'humidity': 77, 'temp_min': 18, 'temp_max': 18}",,Boddam,{'3h': 3.495},"{'type': 1, 'id': 5119, 'message': 0.0038, 'country': 'GB', 'sunrise': 1535865119, 'sunset': 1535914779}",10000.0,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 3.1, 'deg': 230}"
523,stations,{'all': 0},200,"{'lon': 33.95, 'lat': -3.37}",1535927987.0,149792.0,"{'temp': 18.69, 'pressure': 894.57, 'humidity': 77, 'temp_min': 18.69, 'temp_max': 18.69, 'sea_level': 1022.93, 'grnd_level': 894.57}",,Somanda,,"{'message': 0.0037, 'country': 'TZ', 'sunrise': 1535859729, 'sunset': 1535903109}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 5.02, 'deg': 91.5093}"
524,,,404,,,,,city not found,,,,,,
525,stations,{'all': 0},200,"{'lon': -7.72, 'lat': 53.4}",1535927988.0,2966839.0,"{'temp': 10.29, 'pressure': 1027.34, 'humidity': 91, 'temp_min': 10.29, 'temp_max': 10.29, 'sea_level': 1038.25, 'grnd_level': 1027.34}",,Moate,,"{'message': 0.0048, 'country': 'IE', 'sunrise': 1535867000, 'sunset': 1535915762}",,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 4.57, 'deg': 340.009}"
526,stations,{'all': 0},200,"{'lon': 63.58, 'lat': 53.17}",1535927400.0,1519928.0,"{'temp': 8, 'pressure': 1026, 'humidity': 93, 'temp_min': 8, 'temp_max': 8}",,Qostanay,,"{'type': 1, 'id': 7211, 'message': 0.009, 'country': 'KZ', 'sunrise': 1535849891, 'sunset': 1535898656}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 3, 'deg': 290}"
527,stations,{'all': 0},200,"{'lon': 47.18, 'lat': 34.23}",1535927400.0,128226.0,"{'temp': 21, 'pressure': 1013, 'humidity': 15, 'temp_min': 21, 'temp_max': 21}",,Hulan,,"{'type': 1, 'id': 7022, 'message': 0.0032, 'country': 'IR', 'sunrise': 1535855148, 'sunset': 1535901305}",10000.0,"[{'id': 800, 'main': 'Clear', 'description': 'clear sky', 'icon': '01n'}]","{'speed': 2.1, 'deg': 270}"
528,stations,{'all': 56},200,"{'lon': 47.51, 'lat': 51.24}",1535927989.0,525719.0,"{'temp': 17.29, 'pressure': 1026.7, 'humidity': 38, 'temp_min': 17.29, 'temp_max': 17.29, 'sea_level': 1036.3, 'grnd_level': 1026.7}",,Mokrous,,"{'message': 0.0207, 'country': 'RU', 'sunrise': 1535853936, 'sunset': 1535902328}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.67, 'deg': 191.009}"
529,stations,{'all': 68},200,"{'lon': -6.59, 'lat': 62.23}",1535925000.0,2618795.0,"{'temp': 10, 'pressure': 1013, 'humidity': 81, 'temp_min': 10, 'temp_max': 10}",,Klaksvik,,"{'type': 1, 'id': 5266, 'message': 0.0033, 'country': 'FO', 'sunrise': 1535865586, 'sunset': 1535916598}",,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 4.6, 'deg': 230}"
530,stations,{'all': 75},200,"{'lon': -122.43, 'lat': 37.46}",1535925600.0,5354943.0,"{'temp': 24.55, 'pressure': 1012, 'humidity': 87, 'temp_min': 15, 'temp_max': 32.8}",,Half Moon Bay,,"{'type': 1, 'id': 392, 'message': 0.0096, 'country': 'US', 'sunrise': 1535895709, 'sunset': 1535942134}",6437.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50d'}, {'id': 721, 'main': 'Haze', 'description': 'haze', 'icon': '50d'}, {'id': 711, 'main': 'Smoke', 'description': 'smoke', 'icon': '50d'}]","{'speed': 4.1, 'deg': 170}"
531,stations,{'all': 75},200,"{'lon': 103.88, 'lat': 1.46}",1535925600.0,1880252.0,"{'temp': 25.73, 'pressure': 1010, 'humidity': 83, 'temp_min': 23, 'temp_max': 27}",,Pasir Gudang,,"{'type': 1, 'id': 8145, 'message': 0.0038, 'country': 'MY', 'sunrise': 1535842794, 'sunset': 1535886481}",10000.0,"[{'id': 701, 'main': 'Mist', 'description': 'mist', 'icon': '50n'}]","{'speed': 5.37, 'deg': 168.509}"
532,stations,{'all': 88},200,"{'lon': 12.72, 'lat': -2.95}",1535927991.0,2256895.0,"{'temp': 20.34, 'pressure': 977.09, 'humidity': 98, 'temp_min': 20.34, 'temp_max': 20.34, 'sea_level': 1025.52, 'grnd_level': 977.09}",,Mossendjo,{'3h': 8.96},"{'message': 0.0031, 'country': 'CG', 'sunrise': 1535864809, 'sunset': 1535908216}",,"[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]","{'speed': 0.97, 'deg': 260.009}"
533,stations,{'all': 75},200,"{'lon': 99.89, 'lat': 20.44}",1535925600.0,1152194.0,"{'temp': 23, 'pressure': 1006, 'humidity': 100, 'temp_min': 23, 'temp_max': 23}",,Mae Sai,,"{'type': 1, 'id': 7935, 'message': 0.0042, 'country': 'MM', 'sunrise': 1535843094, 'sunset': 1535888080}",6000.0,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 0.17, 'deg': 11.5093}"
534,stations,{'all': 75},200,"{'lon': -135.06, 'lat': 60.72}",1535925600.0,6180550.0,"{'temp': 12, 'pressure': 1014, 'humidity': 66, 'temp_min': 12, 'temp_max': 12}",,Whitehorse,,"{'type': 1, 'id': 3963, 'message': 0.004, 'country': 'CA', 'sunrise': 1535896714, 'sunset': 1535947131}",48279.0,"[{'id': 521, 'main': 'Rain', 'description': 'shower rain', 'icon': '09d'}]","{'speed': 4.1, 'deg': 310, 'gust': 7.7}"
535,stations,{'all': 88},200,"{'lon': -20.27, 'lat': 63.44}",1535927992.0,3412093.0,"{'temp': 7.89, 'pressure': 1016.08, 'humidity': 99, 'temp_min': 7.89, 'temp_max': 7.89, 'sea_level': 1022.16, 'grnd_level': 1016.08}",,Vestmannaeyjar,,"{'message': 0.0032, 'country': 'IS', 'sunrise': 1535868663, 'sunset': 1535920080}",,"[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]","{'speed': 2.52, 'deg': 278.509}"
536,stations,{'all': 44},200,"{'lon': 175.85, 'lat': -37.02}",1535927993.0,2182010.0,"{'temp': 12.49, 'pressure': 1008.46, 'humidity': 87, 'temp_min': 12.49, 'temp_max': 12.49, 'sea_level': 1020.82, 'grnd_level': 1008.46}",,Tairua,{'3h': 0.505},"{'message': 0.0033, 'country': 'NZ', 'sunrise': 1535826933, 'sunset': 1535867837}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 2.27, 'deg': 286.509}"
537,stations,{'all': 92},200,"{'lon': 130.28, 'lat': 50.29}",1535927993.0,2015686.0,"{'temp': 16.99, 'pressure': 985.19, 'humidity': 79, 'temp_min': 16.99, 'temp_max': 16.99, 'sea_level': 1017.74, 'grnd_level': 985.19}",,Talakan,{'3h': 0.395},"{'message': 0.0033, 'country': 'RU', 'sunrise': 1535834135, 'sunset': 1535882411}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 5.02, 'deg': 130.009}"
538,,,404,,,,,city not found,,,,,,
539,stations,{'all': 24},200,"{'lon': 112.95, 'lat': -2.54}",1535927994.0,1628884.0,"{'temp': 24.29, 'pressure': 1017.05, 'humidity': 93, 'temp_min': 24.29, 'temp_max': 24.29, 'sea_level': 1025.93, 'grnd_level': 1017.05}",,Sampit,,"{'message': 0.0036, 'country': 'ID', 'sunrise': 1535840747, 'sunset': 1535884178}",,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 1.77, 'deg': 41.5093}"
540,stations,{'all': 92},200,"{'lon': -52.9, 'lat': 65.42}",1535927995.0,3421982.0,"{'temp': 5.89, 'pressure': 990.7, 'humidity': 94, 'temp_min': 5.89, 'temp_max': 5.89, 'sea_level': 1004.36, 'grnd_level': 990.7}",,Maniitsoq,{'3h': 0.38},"{'message': 0.0034, 'country': 'GL', 'sunrise': 1535876117, 'sunset': 1535928271}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]","{'speed': 2.92, 'deg': 64.0093}"
541,stations,{'all': 75},200,"{'lon': -51.19, 'lat': 68.82}",1535925000.0,3420768.0,"{'temp': 4, 'pressure': 992, 'humidity': 64, 'temp_min': 4, 'temp_max': 4}",,Qasigiannguit,,"{'type': 1, 'id': 4805, 'message': 0.0034, 'country': 'GL', 'sunrise': 1535874857, 'sunset': 1535928680}",10000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]","{'speed': 2.1, 'deg': 20}"
542,stations,{'all': 75},200,"{'lon': 99.07, 'lat': 9.95}",1535922000.0,1152432.0,"{'temp': 26, 'pressure': 1009, 'humidity': 94, 'temp_min': 26, 'temp_max': 26}",,Lang Suan,,"{'type': 1, 'id': 7958, 'message': 0.0042, 'country': 'TH', 'sunrise': 1535843667, 'sunset': 1535887909}",7000.0,"[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]","{'speed': 2.6, 'deg': 10}"
543,stations,{'all': 100},200,"{'lon': 82.07, 'lat': 57.02}",1535927996.0,1511057.0,"{'temp': 10.69, 'pressure': 1016.4, 'humidity': 85, 'temp_min': 10.69, 'temp_max': 10.69, 'sea_level': 1030.47, 'grnd_level': 1016.4}",,Bakchar,{'3h': 0.27},"{'message': 0.0046, 'country': 'RU', 'sunrise': 1535845022, 'sunset': 1535894639}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 3.67, 'deg': 31.0093}"
544,stations,{'all': 92},200,"{'lon': -4.55, 'lat': 13.91}",1535927997.0,2458589.0,"{'temp': 22.54, 'pressure': 993.54, 'humidity': 97, 'temp_min': 22.54, 'temp_max': 22.54, 'sea_level': 1024.51, 'grnd_level': 993.54}",,Djenne,{'3h': 0.21},"{'message': 0.005, 'country': 'ML', 'sunrise': 1535868400, 'sunset': 1535912900}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 4.27, 'deg': 134.509}"
545,stations,{'all': 20},200,"{'lon': 48.84, 'lat': 54.36}",1535925600.0,569360.0,"{'temp': 16, 'pressure': 1024, 'humidity': 77, 'temp_min': 16, 'temp_max': 16}",,Cherdakly,,"{'type': 1, 'id': 7339, 'message': 0.006, 'country': 'RU', 'sunrise': 1535853311, 'sunset': 1535902306}",8000.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02n'}]","{'speed': 2, 'deg': 40}"
546,stations,{'all': 20},200,"{'lon': -115.79, 'lat': 60.82}",1535925600.0,5972762.0,"{'temp': 17, 'pressure': 1005, 'humidity': 36, 'temp_min': 17, 'temp_max': 17}",,Hay River,,"{'type': 1, 'id': 3530, 'message': 0.0043, 'country': 'CA', 'sunrise': 1535892066, 'sunset': 1535942531}",24140.0,"[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]","{'speed': 3.6, 'deg': 140}"
547,stations,{'all': 92},200,"{'lon': 88.13, 'lat': 47.83}",1535927998.0,1529651.0,"{'temp': 3.79, 'pressure': 824.94, 'humidity': 89, 'temp_min': 3.79, 'temp_max': 3.79, 'sea_level': 1032.98, 'grnd_level': 824.94}",,Altay,{'3h': 0.185},"{'message': 0.0051, 'country': 'CN', 'sunrise': 1535844465, 'sunset': 1535892313}",,"[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]","{'speed': 1.17, 'deg': 312.009}"
